Blue,Green,Red,RE1,RE2,RE3,NIR,NIR2,SWIR1,SWIR2,NDVI,BSI,SAVI,MSAVI2,EVI2,NDRE,NDWI,BI,SI1,SI2,NDSI,ClayIndex,AlOH,IronIndex,FerrousIndex,SWIR_ratio,RedEdge_ratio,CarbonateIndex,RI,CI_green,elevation,slope,aspect,hillshade,curvature,plan_curvature,profile_curvature,TWI,label_pH,label_EC,label_OC,label_N,label_P,label_K,label_Fe,label_Cu,label_B,label_Zn,lat,lon
0.20922343,0.22398086,0.23048374,0.26264235,0.32391006,0.35058516,0.35589927,0.36437583,0.32944906,0.25059572,0.21548362,0.0063690864,0.16909777,0.15779789,0.16038908,0.06575772,-0.23127016,0.27700257,0.22704183,-0.031371154,0.13936731,1.326881,1.326881,1.158312,1.1430533,1.0809133,43.73163,1.326881,1.149577,0.60888803,10.939069,2.114967,166.82948,178.54517,-0.35161296,4.0081315,0.78012747,0.4440844,7.0,0.4,0.6521875,144.06,21.0441,55.0,2.391375,0.7898499999999999,0.25,0.56088,16.257106,80.9168427
0.14026093,0.1582312,0.17320041,0.19748946,0.23659049,0.25648844,0.2546833,0.27324316,0.27660477,0.22916074,0.1933703,0.08119126,0.12868775,0.114161186,0.11926186,0.06909264,-0.24333556,0.20052609,0.1651391,0.055185758,0.094593875,1.2108938,1.2108938,1.0883842,1.2895033,0.91382426,92.8468,1.2108938,1.1619364,0.6580824,11.742026,1.4607543,173.3007,181.1651,-0.447599,4.5353656,0.5820384,1.2731086,7.0,0.42236000000000007,0.5668,144.816,20.7669,55.0,4.60365,0.7939800000000001,0.26075,0.60792,16.2253146,80.9153783
0.12622032,0.14035282,0.15785845,0.18451251,0.21850002,0.24058345,0.24169406,0.2598472,0.27306595,0.21433564,0.21124983,0.085081846,0.1372275,0.12123887,0.12716639,0.07700566,-0.26756474,0.18568596,0.14858417,0.06519512,0.12044458,1.277121,1.277121,1.1454461,1.3380176,0.89018613,168.77493,1.277121,1.1741993,0.74728465,11.2215185,2.4970508,174.94183,178.96835,-0.4272152,3.872802,0.9455775,0.5626127,7.0,0.4,0.578125,145.012,14.4045,55.0,2.25,0.7958000000000002,0.25,0.35003999999999996,16.2540805,81.0242115
0.09793704,0.11943271,0.14005555,0.15362346,0.19142099,0.21205617,0.21523951,0.23124196,0.25826237,0.20955926,0.21509726,0.11927426,0.13125129,0.11356366,0.12057733,0.046287764,-0.28725708,0.16402914,0.1291019,0.09077247,0.10414054,1.2336696,1.2336696,1.1176466,1.4351536,0.83977854,135.32837,1.2336696,1.104713,0.81523436,12.928673,1.647584,163.04343,182.30429,-0.0032257573,4.53707,0.64910394,1.4714457,7.0,0.4,0.5128,144.788,15.37195,55.0,2.25,0.78208,0.7735000000000001,0.67944,16.227989499999996,80.9634233
0.0755975,0.09432,0.11394,0.13053998,0.1691725,0.1889975,0.1803025,0.20673999,0.212025,0.16429749,0.23084159,0.12073214,0.12881412,0.10891175,0.11745121,0.07274832,-0.32067645,0.13473716,0.10358503,0.07992299,0.12847494,1.2968249,1.2968249,1.1666242,1.5374678,0.8555543,247.20586,1.2968249,1.1610235,0.9550009,10.600717,1.9310769,171.5563,181.95592,0.27777773,4.4734507,0.7834727,0.97750473,7.0,0.4,0.6406000000000001,145.824,20.96875,55.0,2.25,0.8,0.276,0.6574800000000001,16.2547121,80.9237739
0.11121249,0.13068749,0.14622085,0.14702916,0.19570418,0.22005416,0.2272104,0.24107085,0.2440604,0.18962292,0.22385776,0.07485772,0.14162914,0.12367439,0.13071215,0.0055553876,-0.27470744,0.17437439,0.13860004,0.03873219,0.12835102,1.2959164,1.2959164,1.1526011,1.3358383,0.9387006,103.00338,1.2959164,1.022735,0.7650895,10.133966,1.6872001,96.52702,178.76161,0.11919828,4.467574,0.65475076,0.86297363,7.0,0.4,0.5978874999999999,146.74800000000002,16.63255,55.0,2.25,0.8,0.25,0.3444,16.2749196,80.9257113
0.09675,0.1199091,0.13561818,0.1515,0.19425455,0.2153659,0.21294771,0.23336591,0.24224545,0.19264092,0.22497216,0.098714404,0.13676435,0.118078046,0.12571052,0.056396566,-0.2861368,0.16185424,0.12779452,0.062383298,0.11617074,1.2641484,1.2641484,1.1359634,1.4052873,0.8893578,134.04791,1.2641484,1.1247773,0.8075655,12.790123,1.7892512,152.67946,179.43175,-1.49806,4.654266,0.68700767,3.0264318,7.0,0.4,0.6052769723027697,143.696,18.453049999999998,55.0,2.3787000000000003,0.7907600000000002,0.49674999999999997,0.50796,16.219078699999994,80.9418154
0.124618754,0.13616562,0.14187187,0.14560938,0.20250311,0.227875,0.22523439,0.2416875,0.19716562,0.14390312,0.22825909,-0.023979606,0.14055313,0.122540474,0.12962554,0.02197107,-0.24867615,0.17358604,0.13886768,-0.09194859,0.17510273,1.4377846,1.4377846,1.2002494,1.1920118,1.2906716,98.4025,1.4377846,1.057163,0.6784339,12.718518,1.5294492,106.52031,179.53015,-0.77037036,4.664982,0.5891437,3.0573268,7.0,0.4,0.578125,140.0,15.125,55.0,2.25,0.8,0.484375,0.375,16.2414221,80.92885500000001
0.0969669,0.11883592,0.14751267,0.16102536,0.19779436,0.22113238,0.21919788,0.24314155,0.2600845,0.20093945,0.20400204,0.12973185,0.12850945,0.11178338,0.118230164,0.04934058,-0.30897406,0.16735521,0.13220653,0.08671342,0.12881678,1.2969186,1.2969186,1.1682603,1.5771674,0.8465607,184.01775,1.2969186,1.1118903,0.9174165,7.711961,1.5537739,164.7747,180.11783,0.21408348,4.3901,0.7075175,0.76009697,7.0,0.4,0.5934999999999998,140.0,12.889800000000001,55.0,2.25,0.8,0.688875,0.51072,15.951036800000002,80.9653866
0.07750484,0.095741935,0.12951614,0.14866452,0.17370482,0.19578226,0.20089838,0.22822256,0.26502582,0.20468386,0.2131879,0.17607394,0.12692179,0.10912793,0.11634642,0.074509,-0.3541432,0.1487017,0.111171894,0.14326788,0.12984955,1.2999318,1.2999318,1.1835867,1.6982886,0.7556621,293.7936,1.2999318,1.1719637,1.1204481,6.7068787,1.4212427,137.68048,180.16719,-0.20529102,4.5129266,0.52494615,1.3768859,7.0,0.4,0.7681749999999999,140.0,15.600200000000003,55.0,2.25,0.8,1.340875,0.7581600000000001,15.933286399999997,80.9471949
0.110355794,0.12716304,0.12232753,0.15042245,0.1788203,0.19471233,0.18242463,0.1972913,0.1712326,0.12653406,0.18546817,-0.014034731,0.09608324,0.08438899,0.08870327,0.16028836,-0.10229629,0.14709991,0.12428502,-0.051900066,0.18896542,1.4838489,1.4838489,1.2630056,1.0900398,1.1490318,153.5662,1.4838489,1.414616,0.28341687,9.205344,0.95515674,155.11433,181.5633,-0.1997187,4.947085,0.34263167,1.8131455,7.0,0.4,0.25,140.0,16.5,55.0,2.25,0.8,1.5,0.3,15.8373599,80.8887871
0.1018,0.123,0.1516,0.1467,0.2145,0.2566,0.2498,0.2725,0.2503,0.1816,0.24464373,0.06675514,0.16341245,0.14498593,0.1521405,-0.016426444,-0.34012875,0.18304062,0.13655329,0.0009997872,0.15906456,1.3783039,1.3783039,1.211637,1.4891945,0.9980024,121.3208,1.3783039,0.96767807,1.0308943,8.425213,1.5815222,113.99852,177.75,-0.72507125,4.559562,0.60398865,2.01208,7.006624999999999,0.4,0.6430356964303571,140.0,14.46974697469747,55.0,2.25,0.8,0.9986250000000001,0.69792,15.860726599999998,80.8995589
0.103655405,0.13205945,0.16184865,0.18163784,0.21729188,0.23681216,0.23438108,0.25155002,0.26644596,0.21011081,0.18314442,0.12282446,0.12153816,0.10716809,0.11230725,0.060557973,-0.2847809,0.18147051,0.14599955,0.06383902,0.11592125,1.2640512,1.2640512,1.1346494,1.6424179,0.890857,144.87407,1.2640512,1.133663,0.8125404,5.9985757,2.0443294,141.39108,177.4797,-0.16880342,4.1407504,0.80698,0.13507487,7.009375,0.4,0.6921625000000001,140.0,13.7907,55.0,2.25,0.8,0.800375,0.63132,15.892056800000002,80.9478387
0.11343667,0.13223167,0.144905,0.16054998,0.21116,0.23413333,0.22744831,0.25061,0.22361666,0.17094167,0.22114414,0.03399426,0.13843682,0.1220343,0.12829815,0.06794469,-0.24403124,0.17418072,0.13808973,-0.013530944,0.15420611,1.3806709,1.3806709,1.1901345,1.2978089,1.0601568,109.491295,1.3806709,1.1687512,0.6835145,6.7257833,1.1373502,117.38512,180.00108,-0.3205128,4.9764633,0.5132162,1.2413892,7.0,0.4,0.6590874999999999,140.0,15.250399999999999,55.0,2.25,0.8,1.471625,0.4636799999999999,15.921147299999996,80.9792912
0.116101354,0.13671216,0.1540527,0.16464123,0.20548582,0.2245588,0.2278804,0.2413507,0.2423473,0.19936556,0.2023859,0.07495475,0.12840503,0.112035915,0.11826938,0.03686498,-0.25638208,0.17772612,0.14489731,0.035628952,0.09930309,1.2249798,1.2249798,1.0935707,1.3480555,0.9478337,100.44404,1.2249798,1.0945548,0.7022843,8.84984,1.3065403,135.64665,180.43556,0.23322684,4.76962,0.55650216,-0.15194193,7.0,0.4,0.925,140.0,14.3,55.0,2.25,0.8,1.375,0.54,15.948967099999997,80.9177121
0.060852326,0.08178372,0.08521744,0.11149302,0.1106186,0.12230349,0.10833256,0.12625813,0.13509071,0.09559302,0.061861303,0.12615131,0.04112685,0.03536367,0.037744816,0.15882453,-0.059603926,0.09394736,0.08318594,0.10389814,0.20028996,1.5236752,1.5236752,1.3342879,1.414417,0.88205814,306.2469,1.5236752,1.4076077,0.25300974,7.8631387,1.4900477,159.54018,180.44655,-0.34391534,4.3397646,0.62273175,0.46520934,7.0,0.4,0.7119625,140.0,11.7172,55.0,2.25,0.8,0.9565,0.59568,15.949280499999999,80.9373951
0.110887006,0.12501948,0.13236363,0.15183051,0.19132629,0.20827271,0.2051737,0.22163182,0.21292889,0.16818637,0.2158775,0.04056429,0.12961668,0.11179236,0.118988015,0.073894374,-0.23457807,0.15850976,0.12839636,0.012332199,0.12555508,1.2908055,1.2908055,1.1420052,1.2022855,0.98633677,93.42203,1.2908055,1.1659892,0.6220803,10.274797,2.0200312,175.94995,182.53627,-0.5723799,4.374827,0.8135296,2.7390797,7.0,0.4,0.7244974497449747,140.0,15.2647,55.0,2.25,0.8,0.556125,0.3,16.4894927,81.0274637
0.1268,0.148,0.1551,0.13905,0.203,0.2462,0.2546,0.25705,0.21625,0.16745001,0.24288458,-0.013056591,0.16406938,0.14598057,0.1529077,-0.055079922,-0.2655372,0.19221415,0.15145591,-0.08162353,0.12810971,1.2950997,1.2950997,1.123224,1.2361976,1.1780561,61.56742,1.2950997,0.8961276,0.7268345,8.648089,2.0312276,172.95522,181.41534,-0.9439188,4.2455106,0.7906298,1.894253,7.0,0.4,0.5335375,146.832,12.878062193780623,55.0,4.390124999999999,0.8,0.79875,1.42728,16.370721099999997,81.2389881
0.11045952,0.12893274,0.14668274,0.16637798,0.2046595,0.22379941,0.22477618,0.24674761,0.26608393,0.22142202,0.21552427,0.10576365,0.1355584,0.11824846,0.12497555,0.06318544,-0.27690175,0.17226683,0.13745499,0.0851533,0.09430165,1.2111429,1.2111429,1.0959854,1.3496343,0.8498057,115.954475,1.2111429,1.1438525,0.7790019,8.396521,1.6934849,174.8565,181.79233,-0.28115016,4.580883,0.6601191,0.48980558,7.0,0.4,0.5741875,145.824,13.2913,55.0,5.117475000000001,0.8,0.26299999999999996,1.22532,16.337057199999997,81.2382156
0.10465612,0.12028798,0.13398924,0.15150233,0.1757272,0.19219284,0.19140464,0.20508651,0.23143059,0.2035827,0.18323332,0.10799007,0.10711269,0.09106454,0.09753106,0.06399293,-0.22852106,0.15197104,0.12682602,0.09998613,0.06580005,1.1425099,1.1425099,1.0394741,1.273501,0.8246335,110.03212,1.1425099,1.145018,0.5999932,7.8431783,1.6002101,167.705,181.12553,-0.36075947,4.3313856,0.6621347,0.91374534,7.0,0.4,0.5624875,140.0,15.813049999999999,55.0,5.499675,0.8,1.395875,1.35,16.3705818,81.2724702
0.09369,0.11137251,0.12869251,0.14403501,0.18592,0.209095,0.20378499,0.2320075,0.25174752,0.20124252,0.22746162,0.12218475,0.13612162,0.11747725,0.12511519,0.058835067,-0.2882059,0.1532277,0.119247176,0.10432498,0.11170151,1.2565143,1.2565143,1.1397777,1.3790505,0.8158845,141.05197,1.2565143,1.1344516,0.82550985,8.107584,2.4120188,160.80411,179.38412,-0.97283965,4.193638,1.0009799,2.1026006,7.0,0.4,0.6249999999999999,140.0,14.1427,55.0,5.035575000000001,0.8,0.6963750000000001,1.1571600000000002,16.3282954,81.2052459
0.110633604,0.13368607,0.16873771,0.19642542,0.22915491,0.2506123,0.26009014,0.2808787,0.32967377,0.25671476,0.21988279,0.1388579,0.15092322,0.13413577,0.1402806,0.07502478,-0.31992108,0.19490342,0.15005298,0.10841109,0.12206914,1.2790393,1.2790393,1.1583675,1.506876,0.80703694,114.41389,1.2790393,1.1648297,0.94637126,7.8892417,2.2375543,93.54577,174.7037,-0.35026458,4.2127967,0.81101316,1.9238542,7.0,0.4,0.7668999999999999,140.0,14.715800000000002,55.0,6.28455,0.8,1.0607499999999999,1.03548,16.378358999999996,81.2270147
0.10783881,0.1248403,0.14084628,0.15451793,0.1923,0.21566343,0.21922238,0.23498209,0.2525291,0.21343657,0.22347143,0.09204037,0.13877675,0.12067617,0.12787622,0.049155343,-0.27464134,0.16704732,0.13255684,0.06936992,0.09034762,1.2054049,1.2054049,1.0834581,1.3137472,0.88318413,105.39637,1.2054049,1.1117429,0.76933295,6.2267933,1.8166538,191.07457,181.3017,-1.4662448,4.2536273,0.76004064,1.643649,7.0,0.4,0.37498750000000003,140.0,16.5,55.0,5.499675,0.8,0.6666249999999999,1.5,16.4044229,81.29080830000001
0.09824655,0.11714656,0.13412414,0.15061034,0.18719655,0.20675343,0.2086069,0.22777759,0.25682068,0.20981552,0.220611,0.121309444,0.13279109,0.114503995,0.12190053,0.060394738,-0.28555712,0.1585142,0.12520674,0.104309954,0.10157153,1.2275902,1.2275902,1.1157537,1.3694725,0.82010454,128.96664,1.2275902,1.136763,0.8039076,9.886404,2.3978355,150.88606,179.9606,-1.0905218,4.4004655,0.9710094,3.2068627,7.0,0.4881400000000001,0.6122875,144.732,12.0252,55.0,6.660900000000001,0.8,0.25,1.17696,16.3360637,81.1917812
0.06727708,0.07940834,0.068283334,0.096372396,0.1020422,0.110314064,0.09204948,0.10125885,0.07084166,0.050419267,0.1323427,-0.08981365,0.051362414,0.040784698,0.045605924,0.182198,-0.04478308,0.08098175,0.073403865,-0.20035625,0.21438956,1.5698236,1.5698236,1.2207471,1.0145954,1.692253,149.5024,1.5698236,1.4658384,0.12876756,7.8047576,1.9812405,183.15007,182.65283,-0.0010649465,4.3714805,0.8169054,1.4057484,7.0,0.4,0.25,140.0,9.4996,55.0,4.02255,0.8,0.363625,1.3909200000000002,16.360009999999996,81.2453288
0.058608335,0.07562916,0.07565833,0.11012083,0.1333375,0.14772083,0.116645835,0.15555416,0.15050834,0.10304999,0.1937602,0.10898626,0.083146565,0.06818753,0.07493337,0.20063265,-0.13868155,0.0923455,0.074972786,0.11821198,0.23007388,1.6201333,1.6201333,1.4250473,1.2278632,0.8224861,204.32646,1.6201333,1.5310445,0.43686247,7.299118,1.9958593,173.99045,180.97037,-1.6726632,4.3251905,0.7825201,1.5979564,7.0,0.4,0.7812625,140.0,23.375550000000004,55.0,2.25,0.8,0.875,1.5,16.374922600000005,81.2428253
0.111985,0.13032101,0.146068,0.15374799,0.19974999,0.223317,0.23243,0.24543598,0.256439,0.20673099,0.2283219,0.08198821,0.14589356,0.127818,0.13488883,0.028503316,-0.28415722,0.17567776,0.13795106,0.051927425,0.10829978,1.2443647,1.2443647,1.1177957,1.3345735,0.9093394,104.12613,1.2443647,1.0661831,0.8048496,9.725427,1.9965585,221.5541,183.875,0.117521346,4.332203,0.8541469,1.3438007,7.0,0.4,0.28945,140.0,10.1321,55.0,4.2,0.8,0.38162499999999994,1.07148,16.355021,81.2679183
0.093707144,0.10984643,0.116041064,0.13766608,0.16743036,0.1867,0.1827893,0.19292858,0.18428035,0.14784822,0.22091155,0.009190272,0.11988906,0.10259233,0.10977578,0.1181534,-0.21368214,0.14074734,0.11250235,-0.044276737,0.14838836,1.3740832,1.3740832,1.1625708,1.2046299,1.1688564,110.68484,1.3740832,1.3210576,0.59385383,8.55874,2.1830723,129.71652,177.56369,-0.737438,4.097427,0.8011323,1.9018716,7.113625,0.5183,0.642025,152.74,15.500099999999998,55.0,6.238725,0.8,0.25,1.38,16.3259119,81.2413163
0.11284444,0.12835556,0.14601111,0.15784444,0.20531389,0.22875555,0.23259443,0.24786943,0.2506111,0.20918055,0.22953404,0.071594566,0.14774197,0.12960173,0.13670231,0.038214393,-0.28924152,0.17530476,0.13699444,0.03780967,0.088361874,1.1959841,1.1959841,1.0746169,1.3111674,0.9375699,96.051605,1.1959841,1.0861897,0.81909764,7.5047617,1.8113654,93.26263,178.12381,-0.6021164,4.462916,0.7683715,1.8344327,7.0,0.4,0.6425857414258574,144.36800000000002,13.063393660633938,55.0,5.193524999999999,0.74533,1.05075,1.23108,16.390293899999996,81.2709385
0.10983334,0.1364,0.14299999,0.14745,0.21256667,0.23706667,0.2316,0.25645003,0.25176668,0.1954,0.23938964,0.07065264,0.15337344,0.13446976,0.14199997,0.015690083,-0.2595645,0.17559864,0.13916735,0.041566413,0.12672167,1.2905236,1.2905236,1.1532855,1.2926925,0.92075723,74.95759,1.2905236,1.033248,0.7045621,8.674122,1.7451911,231.11394,183.74335,0.006744726,4.175298,0.64666903,1.3608379,7.0,0.5650999999999999,0.625,144.452,8.905050000000001,55.0,5.8614,0.8,0.388875,1.20528,16.310587899999998,81.2152827
0.09163226,0.10628011,0.121099465,0.13971935,0.1741027,0.19075806,0.19131398,0.20760968,0.21095645,0.1613414,0.22036862,0.069013886,0.124879465,0.10712076,0.11447994,0.07874074,-0.27732286,0.14454512,0.11340316,0.032184616,0.15953565,1.3960725,1.3960725,1.2267003,1.3198606,0.95084333,175.94109,1.3960725,1.1782488,0.7760903,5.4537034,1.5191909,125.04829,178.9284,-1.2083334,4.480184,0.649454,0.8478528,7.0,0.4,0.6761499999999999,140.0,15.999500000000001,55.0,5.7951,0.8,0.25,1.26,16.334854099999994,81.2622774
0.111230224,0.1236709,0.13150792,0.14957601,0.18199039,0.19707233,0.19722146,0.21127373,0.20661414,0.16904378,0.19797198,0.026716521,0.11578142,0.09934493,0.10592563,0.07105861,-0.21720167,0.15476365,0.12739678,-0.0036413232,0.12508175,1.2992647,1.2992647,1.1371526,1.1574653,1.0347337,91.675514,1.2992647,1.161766,0.5684804,6.227208,1.7964728,169.33586,181.9391,0.46082628,4.6499143,0.77904403,0.29145673,7.0,0.53338,0.6634749999999999,147.168,19.461750000000002,55.0,5.750249999999999,0.8,0.7948750000000001,1.2678000000000003,16.3954968,81.2295038
0.11545072,0.13309638,0.14803478,0.16250652,0.20158334,0.22208697,0.2282855,0.24541302,0.26783332,0.21525073,0.21787602,0.10039606,0.13731487,0.1199265,0.12664023,0.053500365,-0.26732907,0.17532557,0.13981178,0.08438946,0.10925832,1.2465024,1.2465024,1.1251823,1.2943792,0.85349154,98.78739,1.2465024,1.1196119,0.7411737,7.5439525,1.8687238,125.91865,176.8038,0.77988744,4.1640873,0.7258947,0.7484014,7.0,0.46058000000000004,0.8168500000000001,146.524,13.3034,55.0,6.041775,0.78334,0.308125,1.3884,16.385046999999993,81.2938339
0.09744259,0.11544074,0.12589167,0.14483148,0.18204723,0.2019287,0.19764444,0.21657221,0.21428335,0.17532684,0.21999377,0.061125915,0.12862776,0.11076928,0.11808046,0.0837559,-0.24731171,0.15101372,0.120186746,0.026612569,0.12038383,1.29186,1.29186,1.1330587,1.2958351,0.98714757,115.8733,1.29186,1.2116225,0.6945634,5.6747284,1.707112,128.11061,178.77498,-0.5005258,4.309583,0.7118433,0.92772937,7.0,0.4,0.6785874999999999,140.0,16.5,55.0,9.214425,0.69997,0.607125,1.5,16.398651499999996,81.2659818
0.09724342,0.11606578,0.12726183,0.14168684,0.18366975,0.20491315,0.19508025,0.21952762,0.21415791,0.17498422,0.21321091,0.06667847,0.12146169,0.104080595,0.11117983,0.068125784,-0.24338256,0.15061973,0.12137765,0.02594807,0.13768399,1.3412786,1.3412786,1.1697723,1.322455,0.9798895,132.41774,1.3412786,1.1651148,0.67085415,6.848101,1.3807865,108.12175,179.12552,-0.58684945,4.5933247,0.5669246,1.6315632,7.0,0.4,0.651175,140.0,12.4069,55.0,5.585475,0.8,0.947625,1.08144,16.353241299999997,81.2237531
0.13382794,0.14836177,0.13762794,0.16634707,0.20213675,0.2214206,0.21025442,0.21792942,0.16736324,0.12033383,0.15245256,-0.06257804,0.092681,0.084786125,0.087584674,0.13587835,-0.08373279,0.16912177,0.14254104,-0.14317782,0.21690884,1.5659105,1.5659105,1.274627,1.0607237,1.4199771,127.80156,1.5659105,1.3326522,0.22235836,10.136751,2.6327116,152.75256,180.88461,-0.960114,4.121748,1.160019,1.7746372,7.0,0.4,0.71875,420.0,29.90625,363.75,8.953125,0.8,0.484375,0.45,16.35879909999999,80.9852672
0.18271548,0.18419999,0.1707881,0.19592263,0.25213456,0.26969165,0.26918334,0.27830717,0.2246131,0.15874642,0.22536582,-0.040517844,0.15480006,0.1388431,0.14447692,0.06844161,-0.20601098,0.21299285,0.17698306,-0.07514149,0.17757638,1.4423215,1.4423215,1.2179492,1.0473796,1.217631,64.98415,1.4423215,1.1493804,0.54042405,12.165958,2.1478062,128.35124,178.59024,-2.0251238,4.49698,0.80353063,3.3685265,7.0,0.4,0.6775,408.8,32.67,363.2,7.71,0.8,0.525,0.324,16.3521796,81.0007489
0.110710904,0.12972818,0.14786544,0.16681682,0.20628454,0.22772272,0.22611456,0.24466819,0.2616527,0.21530001,0.21224605,0.097190894,0.1352064,0.117979266,0.124652565,0.060022894,-0.272086,0.17301269,0.1384463,0.072437346,0.09899973,1.2212044,1.2212044,1.1024262,1.3408202,0.8687838,97.85876,1.2212044,1.133725,0.75449747,14.609704,1.5053546,151.90045,180.58017,-0.5801688,4.402933,0.6261916,2.2316217,7.0,0.4,0.60625,406.0,33.0,386.25,8.34375,0.8,0.4375,0.3,16.30317,80.9987104
0.15544906,0.1805,0.17736132,0.22261982,0.28928208,0.3095019,0.2815547,0.32064244,0.24638209,0.16802453,0.2291218,-0.026272709,0.15475705,0.14066374,0.14542505,0.12997293,-0.20663513,0.21873794,0.17866758,-0.08936591,0.19987062,1.5060042,1.5060042,1.2650305,1.1528492,1.2468777,67.726395,1.5060042,1.3185961,0.53387743,12.556614,2.3312814,153.81528,179.74179,-0.8253969,4.153163,0.9491672,1.3637644,7.0,0.47540000000000004,0.6575874999999999,415.94,31.564500000000002,397.185,8.04345,0.8,0.3225,0.31739999999999996,16.340144599999995,80.9032989
0.14942384,0.14895001,0.12575154,0.15131693,0.19263846,0.2053008,0.19897309,0.19921,0.12167077,0.07668923,0.22321476,-0.17481056,0.12666512,0.10983383,0.116636574,0.11187873,-0.12972943,0.16100684,0.13674924,-0.26755416,0.25083452,1.6813287,1.6813287,1.2847787,0.87896305,1.8125317,69.688866,1.6813287,1.2653567,0.3090163,13.079013,2.843588,135.75943,178.1852,-2.0917108,4.176643,1.0846953,3.6774251,7.0,1.05,0.55,378.0,32.175,352.5,8.34375,0.8,0.375,0.36,16.290496299999997,81.00614660000001
0.11946458,0.13825832,0.1588875,0.16829167,0.22310834,0.24694376,0.24847084,0.2616875,0.25445834,0.20293958,0.2218665,0.06615912,0.14612745,0.12929493,0.13550803,0.03628462,-0.28572455,0.18819673,0.1484507,0.019865148,0.11789093,1.2729045,1.2729045,1.1278251,1.3488756,0.98232746,96.13143,1.2729045,1.0865856,0.80915374,11.641026,1.5123395,144.12672,180.09937,-0.9732907,4.703039,0.6244461,2.8002064,7.059499999999999,0.64752,0.6428875,406.67199999999997,31.952250000000003,341.43,5.809724999999999,0.8,0.46825000000000006,0.31908,16.3691654,80.9821558
0.10989623,0.12953584,0.14376415,0.15467738,0.1959566,0.21971038,0.22305849,0.2397651,0.25111228,0.20535189,0.22116575,0.08805744,0.13873245,0.12078757,0.12783113,0.03977645,-0.26980504,0.17037478,0.13624875,0.061998922,0.10181042,1.2278795,1.2278795,1.1068083,1.3244773,0.89373356,102.01997,1.2278795,1.0945942,0.746916,12.846017,1.6956468,199.79211,182.41264,-0.84780276,4.3018093,0.6251042,1.929761,7.041625,0.4,0.7,420.0,31.899449999999998,320.662,8.750324999999998,0.8,0.6666249999999999,0.3,16.3277716,80.9806752
0.10452942,0.12288293,0.13598235,0.15441002,0.19680764,0.21770176,0.21379825,0.22995588,0.21889235,0.17526825,0.2216693,0.051985573,0.1340974,0.116452575,0.12345691,0.06839834,-0.26393622,0.1628124,0.12913775,0.008564039,0.117517985,1.2692342,1.2692342,1.1258242,1.301389,0.9931394,111.534615,1.2692342,1.1580796,0.7278175,13.345404,1.9490635,137.30136,180.07668,-1.0482785,4.600484,0.8571372,2.6863809,7.0,0.4,0.6250000000000001,370.384,32.165099999999995,341.317,6.93975,0.8,0.62975,0.31524,16.3316511,80.9284437
0.07579717,0.087127365,0.097477354,0.115794346,0.13830565,0.15046793,0.14770567,0.16201887,0.13588396,0.092490576,0.2040767,0.019906903,0.10051521,0.082483,0.09042369,0.08748263,-0.25661296,0.11389565,0.09211431,-0.046481896,0.19553116,1.4897878,1.4897878,1.2780485,1.2914045,1.1031821,194.57828,1.4897878,1.1942034,0.6918802,10.802707,2.5998309,154.86923,180.51923,-1.9084759,4.173191,1.0037591,2.614204,7.0,0.92,0.625,420.0,33.0,420.0,8.1,0.8,0.625,0.3,16.296486899999998,81.0251248
0.24930002,0.25782484,0.2479773,0.29095307,0.36764294,0.39823562,0.39080796,0.41712362,0.3107365,0.21561502,0.22285166,-0.0329754,0.17758553,0.16801883,0.17000543,0.07927678,-0.22155406,0.30605036,0.25250196,-0.08548746,0.18254311,1.4554485,1.4554485,1.2261492,1.1452047,1.2475476,95.08534,1.4554485,1.176762,0.5886122,11.253461,2.4285133,134.52509,179.24707,-1.4994675,4.218993,0.9073482,2.8398418,7.0,0.4,0.445,240.8,33.0,411.0,6.15,0.8,0.35,0.348,16.278356799999997,81.0173678
0.0961556,0.108216986,0.118840545,0.1353054,0.15212315,0.16611698,0.16307239,0.17573707,0.20132087,0.18114343,0.16056977,0.099543534,0.08648674,0.07220167,0.07810219,0.07163528,-0.19761759,0.13248049,0.11315043,0.10182288,0.06654921,1.1474781,1.1474781,1.0474234,1.2124839,0.8239873,123.12607,1.1474781,1.1621275,0.5070192,11.877173,1.8365742,143.43643,180.92651,-0.32978344,4.3735523,0.7533231,0.593124,7.0,2.07882,0.5570875000000001,362.684,32.740950000000005,345.5925,6.4727250000000005,0.8,0.32875,0.32832,16.3226443,80.9605914
0.10799601,0.122890994,0.140136,0.15339701,0.19984001,0.22067301,0.21903598,0.239083,0.24290001,0.190413,0.22349669,0.07254651,0.13615228,0.11836982,0.12539682,0.054790832,-0.2776568,0.16634,0.13102165,0.038949512,0.12882772,1.2999015,1.2999015,1.1549215,1.3103557,0.9479074,124.42502,1.2999015,1.1271172,0.78376734,13.345404,1.5289744,128.55609,178.86156,-0.37912673,4.616689,0.6090798,3.1174622,7.1152500000000005,1.4142599999999999,0.6435981401859815,342.552,29.176400000000008,238.2125,6.329400000000001,0.8,0.31200000000000006,0.52128,16.310810499999988,81.0066068
